,Rule,Transaction,Antecedent,Consequent,Support,Confidence,Lift
1430,"{Super many_bank,20,Low_Noise -> Super many_atm}","['Super many_bank,20,Low_Noise', 'Super many_atm']","Super many_bank,20,Low_Noise",Super many_atm,0.10132501948558068,0.8087091757387248,3.2348367029548992
1431,"{Super many_atm,Super many_bank,20 -> Low_Noise}","['Super many_atm,Super many_bank,20', 'Low_Noise']","Super many_atm,Super many_bank,20",Low_Noise,0.10132501948558068,0.8373590982286635,0.9661256502044742
1432,"{Super many_atm,Super many_bank,Low_Noise -> 20}","['Super many_atm,Super many_bank,Low_Noise', '20']","Super many_atm,Super many_bank,Low_Noise",20,0.10132501948558068,0.6124852767962309,0.8302362494765602
1433,"{Super many_atm,20,Low_Noise -> Super many_bar}","['Super many_atm,20,Low_Noise', 'Super many_bar']","Super many_atm,20,Low_Noise",Super many_bar,0.1015198752922837,0.7496402877697841,3.0388261902326477
1434,"{Super many_bar,20,Low_Noise -> Super many_atm}","['Super many_bar,20,Low_Noise', 'Super many_atm']","Super many_bar,20,Low_Noise",Super many_atm,0.1015198752922837,0.779940119760479,3.119760479041916
1435,"{Super many_atm,Super many_bar,20 -> Low_Noise}","['Super many_atm,Super many_bar,20', 'Low_Noise']","Super many_atm,Super many_bar,20",Low_Noise,0.1015198752922837,0.8309409888357256,0.9587205833419389
1436,"{Super many_atm,Super many_bar,Low_Noise -> 20}","['Super many_atm,Super many_bar,Low_Noise', '20']","Super many_atm,Super many_bar,Low_Noise",20,0.1015198752922837,0.6072261072261073,0.8231073381628057
1437,"{Super many_atm,20,Low_Noise -> Super many_cafe}","['Super many_atm,20,Low_Noise', 'Super many_cafe']","Super many_atm,20,Low_Noise",Super many_cafe,0.10483242400623538,0.7741007194244603,3.0964028776978414
1438,"{20,Super many_cafe,Low_Noise -> Super many_atm}","['20,Super many_cafe,Low_Noise', 'Super many_atm']","20,Super many_cafe,Low_Noise",Super many_atm,0.10483242400623538,0.7888563049853372,3.155425219941349
1439,"{Super many_atm,20,Super many_cafe -> Low_Noise}","['Super many_atm,20,Super many_cafe', 'Low_Noise']","Super many_atm,20,Super many_cafe",Low_Noise,0.10483242400623538,0.8367029548989114,0.9653686071360642
1440,"{Super many_atm,Super many_cafe,Low_Noise -> 20}","['Super many_atm,Super many_cafe,Low_Noise', '20']","Super many_atm,Super many_cafe,Low_Noise",20,0.10483242400623538,0.6065388951521984,0.8221758082200428
1441,"{Super many_bar,20,Low_Noise -> Super many_cafe}","['Super many_bar,20,Low_Noise', 'Super many_cafe']","Super many_bar,20,Low_Noise",Super many_cafe,0.10892439594699922,0.8368263473053892,3.3473053892215567
1442,"{20,Super many_cafe,Low_Noise -> Super many_bar}","['20,Super many_cafe,Low_Noise', 'Super many_bar']","20,Super many_cafe,Low_Noise",Super many_bar,0.10892439594699922,0.8196480938416423,3.3226177074212546
1443,"{Super many_bar,20,Super many_cafe -> Low_Noise}","['Super many_bar,20,Super many_cafe', 'Low_Noise']","Super many_bar,20,Super many_cafe",Low_Noise,0.10892439594699922,0.8293768545994065,0.9569159212689196
1444,"{Super many_bar,Super many_cafe,Low_Noise -> 20}","['Super many_bar,Super many_cafe,Low_Noise', '20']","Super many_bar,Super many_cafe,Low_Noise",20,0.10892439594699922,0.604978354978355,0.8200604642759951
1445,"{20,bars,Low_Noise -> newmexican}","['20,bars,Low_Noise', 'newmexican']","20,bars,Low_Noise",newmexican,0.1309431021044427,0.535031847133758,1.4345785995247888
1446,"{20,newmexican,Low_Noise -> bars}","['20,newmexican,Low_Noise', 'bars']","20,newmexican,Low_Noise",bars,0.1309431021044427,0.5287175452399685,1.4502289910056216
1447,"{newmexican,20,bars -> Low_Noise}","['newmexican,20,bars', 'Low_Noise']","newmexican,20,bars",Low_Noise,0.1309431021044427,0.8421052631578947,0.9716016660355925
1448,"{newmexican,bars,Low_Noise -> 20}","['newmexican,bars,Low_Noise', '20']","newmexican,bars,Low_Noise",20,0.1309431021044427,0.830655129789864,1.1259699223670316
1449,"{Super many_atm,Super many_bank,20 -> Super many_cafe}","['Super many_atm,Super many_bank,20', 'Super many_cafe']","Super many_atm,Super many_bank,20",Super many_cafe,0.10229929851909587,0.8454106280193237,3.3816425120772946
1450,"{Super many_atm,20,Super many_cafe -> Super many_bank}","['Super many_atm,20,Super many_cafe', 'Super many_bank']","Super many_atm,20,Super many_cafe",Super many_bank,0.10229929851909587,0.8164852255054433,3.4430584858619024
1451,"{Super many_bank,20,Super many_cafe -> Super many_atm}","['Super many_bank,20,Super many_cafe', 'Super many_atm']","Super many_bank,20,Super many_cafe",Super many_atm,0.10229929851909587,0.9375000000000001,3.7500000000000004
1452,"{Super many_atm,Super many_bank,Super many_cafe -> 20}","['Super many_atm,Super many_bank,Super many_cafe', '20']","Super many_atm,Super many_bank,Super many_cafe",20,0.10229929851909587,0.5932203389830509,0.8041222344588002
1453,"{Super many_atm,Super many_bar,20 -> Super many_cafe}","['Super many_atm,Super many_bar,20', 'Super many_cafe']","Super many_atm,Super many_bar,20",Super many_cafe,0.11282151208106002,0.9234449760765551,3.6937799043062203
1454,"{Super many_atm,20,Super many_cafe -> Super many_bar}","['Super many_atm,20,Super many_cafe', 'Super many_bar']","Super many_atm,20,Super many_cafe",Super many_bar,0.11282151208106002,0.9004665629860032,3.6502325444266734
1455,"{Super many_bar,20,Super many_cafe -> Super many_atm}","['Super many_bar,20,Super many_cafe', 'Super many_atm']","Super many_bar,20,Super many_cafe",Super many_atm,0.11282151208106002,0.8590504451038575,3.43620178041543
1456,"{Super many_atm,Super many_bar,Super many_cafe -> 20}","['Super many_atm,Super many_bar,Super many_cafe', '20']","Super many_atm,Super many_bar,Super many_cafe",20,0.11282151208106002,0.6012461059190031,0.815001324769235
1457,"{Super many_bar,20,Super many_cafe -> Super many_gym}","['Super many_bar,20,Super many_cafe', 'Super many_gym']","Super many_bar,20,Super many_cafe",Super many_gym,0.10074045206547155,0.7670623145400594,3.308036805226542
1458,"{Super many_bar,20,Super many_gym -> Super many_cafe}","['Super many_bar,20,Super many_gym', 'Super many_cafe']","Super many_bar,20,Super many_gym",Super many_cafe,0.10074045206547155,0.9315315315315316,3.7261261261261263
1459,"{Super many_gym,20,Super many_cafe -> Super many_bar}","['Super many_gym,20,Super many_cafe', 'Super many_bar']","Super many_gym,20,Super many_cafe",Super many_bar,0.10074045206547155,0.9038461538461539,3.663932434074614
1460,"{Super many_bar,Super many_gym,Super many_cafe -> 20}","['Super many_bar,Super many_gym,Super many_cafe', '20']","Super many_bar,Super many_gym,Super many_cafe",20,0.10074045206547155,0.6082352941176471,0.8244753115192195
1461,"{Few_High school or higher,Few_Graduate or professional degree,CA -> Super many_Hispanic or Latino population}","['Few_High school or higher,Few_Graduate or professional degree,CA', 'Super many_Hispanic or Latino population']","Few_High school or higher,Few_Graduate or professional degree,CA",Super many_Hispanic or Latino population,0.10756040530007795,0.9387755102040817,3.7551020408163267
1462,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,CA -> Few_High school or higher}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,CA', 'Few_High school or higher']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,CA",Few_High school or higher,0.10756040530007795,0.8531684698608965,3.3889013833793507
1463,"{Few_High school or higher,Super many_Hispanic or Latino population,CA -> Few_Graduate or professional degree}","['Few_High school or higher,Super many_Hispanic or Latino population,CA', 'Few_Graduate or professional degree']","Few_High school or higher,Super many_Hispanic or Latino population,CA",Few_Graduate or professional degree,0.10756040530007795,0.980461811722913,3.9035919455096892
1464,"{Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population -> CA}","['Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population', 'CA']","Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population",CA,0.10756040530007795,0.7040816326530613,1.6705256305018543
1465,"{Few_Graduate or professional degree,CA,Low_Noise -> Super many_Hispanic or Latino population}","['Few_Graduate or professional degree,CA,Low_Noise', 'Super many_Hispanic or Latino population']","Few_Graduate or professional degree,CA,Low_Noise",Super many_Hispanic or Latino population,0.10678098207326578,0.9179229480737018,3.671691792294807
1466,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,CA -> Low_Noise}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,CA', 'Low_Noise']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,CA",Low_Noise,0.10678098207326578,0.846986089644513,0.9772330512715021
1467,"{Super many_Hispanic or Latino population,CA,Low_Noise -> Few_Graduate or professional degree}","['Super many_Hispanic or Latino population,CA,Low_Noise', 'Few_Graduate or professional degree']","Super many_Hispanic or Latino population,CA,Low_Noise",Few_Graduate or professional degree,0.10678098207326578,0.7999999999999999,3.185104732350659
1468,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise -> CA}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise', 'CA']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise",CA,0.10678098207326578,0.701664532650448,1.6647907450587607
1469,"{Few_High school or higher,Few_Graduate or professional degree,Few_White population -> Low_Noise}","['Few_High school or higher,Few_Graduate or professional degree,Few_White population', 'Low_Noise']","Few_High school or higher,Few_Graduate or professional degree,Few_White population",Low_Noise,0.11905689789555729,0.8404401650618983,0.9696805141856255
1470,"{Few_High school or higher,Few_Graduate or professional degree,Low_Noise -> Few_White population}","['Few_High school or higher,Few_Graduate or professional degree,Low_Noise', 'Few_White population']","Few_High school or higher,Few_Graduate or professional degree,Low_Noise",Few_White population,0.11905689789555729,0.7743979721166033,3.0975918884664133
1471,"{Few_Graduate or professional degree,Few_White population,Low_Noise -> Few_High school or higher}","['Few_Graduate or professional degree,Few_White population,Low_Noise', 'Few_High school or higher']","Few_Graduate or professional degree,Few_White population,Low_Noise",Few_High school or higher,0.11905689789555729,0.8816738816738817,3.502128762190682
1472,"{Few_High school or higher,Few_White population,Low_Noise -> Few_Graduate or professional degree}","['Few_High school or higher,Few_White population,Low_Noise', 'Few_Graduate or professional degree']","Few_High school or higher,Few_White population,Low_Noise",Few_Graduate or professional degree,0.11905689789555729,0.7763659466327828,3.0910085633199698
1473,"{Few_High school or higher,Few_Graduate or professional degree,Few_White population -> Super many_Hispanic or Latino population}","['Few_High school or higher,Few_Graduate or professional degree,Few_White population', 'Super many_Hispanic or Latino population']","Few_High school or higher,Few_Graduate or professional degree,Few_White population",Super many_Hispanic or Latino population,0.12996882307092752,0.9174690508940855,3.669876203576342
1474,"{Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population -> Few_White population}","['Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population', 'Few_White population']","Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population",Few_White population,0.12996882307092752,0.8507653061224492,3.4030612244897966
1475,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population -> Few_High school or higher}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population', 'Few_High school or higher']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population",Few_High school or higher,0.12996882307092752,0.9381153305203939,3.726321885627447
1476,"{Few_High school or higher,Super many_Hispanic or Latino population,Few_White population -> Few_Graduate or professional degree}","['Few_High school or higher,Super many_Hispanic or Latino population,Few_White population', 'Few_Graduate or professional degree']","Few_High school or higher,Super many_Hispanic or Latino population,Few_White population",Few_Graduate or professional degree,0.12996882307092752,0.9174690508940855,3.6527937697350246
1477,"{Few_High school or higher,Few_Graduate or professional degree,Low_Noise -> Super many_Hispanic or Latino population}","['Few_High school or higher,Few_Graduate or professional degree,Low_Noise', 'Super many_Hispanic or Latino population']","Few_High school or higher,Few_Graduate or professional degree,Low_Noise",Super many_Hispanic or Latino population,0.12879968823070928,0.8377693282636248,3.3510773130544993
1478,"{Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population -> Low_Noise}","['Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population', 'Low_Noise']","Few_High school or higher,Few_Graduate or professional degree,Super many_Hispanic or Latino population",Low_Noise,0.12879968823070928,0.8431122448979593,0.9727634983849657
1479,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise -> Few_High school or higher}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise', 'Few_High school or higher']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise",Few_High school or higher,0.12879968823070928,0.8463508322663252,3.36182079813528
1480,"{Few_High school or higher,Super many_Hispanic or Latino population,Low_Noise -> Few_Graduate or professional degree}","['Few_High school or higher,Super many_Hispanic or Latino population,Low_Noise', 'Few_Graduate or professional degree']","Few_High school or higher,Super many_Hispanic or Latino population,Low_Noise",Few_Graduate or professional degree,0.12879968823070928,0.9167822468793342,3.6500593413380473
1481,"{Few_Graduate or professional degree,Few_White population,Low_Noise -> Super many_Hispanic or Latino population}","['Few_Graduate or professional degree,Few_White population,Low_Noise', 'Super many_Hispanic or Latino population']","Few_Graduate or professional degree,Few_White population,Low_Noise",Super many_Hispanic or Latino population,0.11613406079501169,0.8600288600288601,3.4401154401154406
1482,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population -> Low_Noise}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population', 'Low_Noise']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Few_White population",Low_Noise,0.11613406079501169,0.8382559774964837,0.9671604488561049
1483,"{Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise -> Few_White population}","['Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise', 'Few_White population']","Few_Graduate or professional degree,Super many_Hispanic or Latino population,Low_Noise",Few_White population,0.11613406079501169,0.763124199743918,3.052496798975672
1484,"{Super many_Hispanic or Latino population,Few_White population,Low_Noise -> Few_Graduate or professional degree}","['Super many_Hispanic or Latino population,Few_White population,Low_Noise', 'Few_Graduate or professional degree']","Super many_Hispanic or Latino population,Few_White population,Low_Noise",Few_Graduate or professional degree,0.11613406079501169,0.8324022346368716,3.3141103709514543
1485,"{Few_High school or higher,Few_White population,Low_Noise -> Super many_Hispanic or Latino population}","['Few_High school or higher,Few_White population,Low_Noise', 'Super many_Hispanic or Latino population']","Few_High school or higher,Few_White population,Low_Noise",Super many_Hispanic or Latino population,0.11925175370226032,0.7776365946632783,3.110546378653113
1486,"{Few_High school or higher,Super many_Hispanic or Latino population,Few_White population -> Low_Noise}","['Few_High school or higher,Super many_Hispanic or Latino population,Few_White population', 'Low_Noise']","Few_High school or higher,Super many_Hispanic or Latino population,Few_White population",Low_Noise,0.11925175370226032,0.8418156808803302,0.971267552670381
