Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
uJR4Xd8xa3BIE_Gjr6bZ3Q,Park 143 Bistro & Fish,"American (New),Seafood",$11-30,$11-30,"
                                57 out of 100
                            ",15,19,19,48,67,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
hq5e8_-1WZ0qfeqYjN2-1w,Underhills Crossing,"American (New),Desserts",$31-60,$31-60,"
                                60 out of 100
                            ",14,11,8,28,46,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Classy,Dressy,Average,
RfkuPrAKQRFPC3D_0ugnEQ,Patricia’s of Tremont,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Loud,
zieQ0Yvh8f50-rjh4jWyKg,Sparta Taverna,"Greek,Mediterranean",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
DfRLoxg_NtBebg4jU0HY0w,Blue Moon Mexican Café,"Mexican,Bars",$11-30,$11-30,"
                                68 out of 100
                            ",57,37,38,71,34,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
bw3D2i2su6PxCU6bsZ95tA,Ernie’s Wine Bar + EATS,"Tapas/Small Plates,Wine Bars",$11-30,$11-30,"
                                84 out of 100
                            ",3,3,1,9,32,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Classy,Casual,Average,
1lU3jq0jI527nlRC-aTKXg,Muscle Maker Grill,American (New),$11-30,$11-30,"
                                A
                            ",12,1,12,29,39,Yes,No,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Quiet,
XeuqZ63RUJCShLT8GK2KOg,Portofino Restaurant,"Italian,Seafood",$31-60,$31-60,"
                                A
                            ",37,22,19,28,64,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,No,,Classy,Casual,Average,
_z52AlCKEU2Lc-CB1j6Kaw,City Island Lobster House,Seafood,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,,,Yes,,No,Yes,,,,,,No,,Casual,Casual,Average,
uBxTHs-rcM-6KqAMEMI9rQ,JP’s Restaurant,Seafood,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,No,,Casual,Casual,Average,
21XhMly8wrcAlFYtJetNUA,Mei Hibachi Steak House,"Japanese,Sushi Bars,Steakhouses",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,No,,,Yes,Yes,Yes,No,,Casual,Casual,Average,
43w_Xf2HWy5z8ilkPI8cLQ,Houston’s Restaurant,"American (Traditional),Steakhouses,American (New)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,No,Yes,,No,,Classy,Casual,Average,
mCxVAHNCDmWQw7ONts8PSw,Dubrovnik Restaurant,"Mediterranean,Seafood,Wine Bars",$31-60,$31-60,"
                                87 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Valet,,Yes,Yes,,Free,,Classy,Casual,Average,
gEfsayvqWqI2KfCF43TJ_A,POC American Fusion and Sushi,"Seafood,Steakhouses,Asian Fusion",$11-30,$11-30,,48,61,101,191,265,Yes,No,,Yes,,No,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
FNefMcMVL_53ANzMMhMQaQ,Angelina’s Ristorante,"Pizza,Italian",$11-30,$11-30,"
                                74 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
OoECsn8W4jLMPy9yUbioow,The Cheesecake Factory,"Desserts,American (New)",$11-30,$11-30,"
                                77 out of 100
                            ",142,56,66,80,44,Yes,Full Bar,,No,,,Yes,Garage,,Yes,Yes,,No,,Casual,Casual,Average,
IrDzCy5zbVGlw9OuP15Izw,Arties Steak & Seafood,"Seafood,Steakhouses,Caterers",$11-30,$11-30,,18,19,21,61,68,Yes,Full Bar,,,,No,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
jlDFyk0_0cS1Awkrx3Y_sg,Tuck’d Away Bar & Grill,"American (Traditional),Bars",$11-30,$11-30,"
                                54 out of 100
                            ",15,6,11,19,56,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,No,Free,,Casual,Casual,Average,
KNEDp6x3J6lSK-8HD-pGIQ,The Original Crab Shanty Restaurant,"Seafood,Italian,American (Traditional)",$11-30,$11-30,"
                                A
                            ",65,66,100,195,211,Yes,Full Bar,,Yes,,No,No,,,Yes,Yes,,No,,Casual,Casual,Average,
oE_QMEipmxAv4pvI_KZRdg,Growlers Beer Bistro,"Bars,American (New),Gastropubs",$11-30,$11-30,"
                                63 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
Wt2z3_PiT0m_hevjfgZXgA,Sear House,"Steakhouses,Seafood",$31-60,$31-60,,26,22,24,61,134,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,No,,,Dressy,Average,
5d0SHsq-YpAm_wUUv5heHw,La Terrazza,Italian,$31-60,$31-60,"
                                86 out of 100
                            ",1,0,1,1,8,Yes,Full Bar,,,,,Yes,,,Yes,Yes,,,,,Dressy,Average,
M4VehPIz4OzKcbMD56AHNQ,Pa-Nash Eurosoul,"Caribbean,Mediterranean,Venues & Event Spaces",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Street",,No,Yes,Yes,Free,,"Intimate, Romantic, Classy, Upscale",Casual,Average,
ZnxZoY9FxouPmelT7eoUKg,Catfish Cafe,"Soul Food,Seafood",$11-30,$11-30,,39,13,32,15,22,Yes,No,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
0Ayiz5GXZ2z2dWhRcFxLlg,G’s Restaurant & Bar,"Caribbean,Bars,Venues & Event Spaces",$11-30,$11-30,"
                                A
                            ",17,5,7,11,7,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,,Casual,Average,
N4RciMOXIIue23t-PWj-mw,BJ’s Restaurant & Brewhouse,"Pizza,American (New),Breweries",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
ixuamwdGmufAYlr8V1Sgrw,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,No,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
g4VEbY00UvMdu9X9JWgOBQ,Inatome Japanese Steak House & Sushi,"Steakhouses,Teppanyaki,Sushi Bars",$11-30,$11-30,"
                                90 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
00_6_pWRho0Iu1veDLe2aA,TRUFFLE Restaurant & Bar,"American (New),Cocktail Bars",$31-60,$31-60,"
                                85 out of 100
                            ",3,8,5,12,75,Yes,Full Bar,,Yes,,No,No,"Street, Private Lot",,Yes,Yes,Yes,Free,,"Intimate, Romantic, Classy",Casual,Quiet,
fdiQ0DmD4sfcwGQTHEanog,The Door,"Caribbean,Desserts,Seafood",$11-30,$11-30,"
                                A
                            ",80,44,82,211,250,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,"Casual, Classy",Casual,Average,
p9nqJpDPw2vbzjBI-9bGNw,Valencia Eatery Italian Kitchen,"Delis,Italian,Breakfast & Brunch",$11-30,$11-30,"
                                71 out of 100
                            ",4,7,9,18,58,Yes,No,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,Free,,Casual,,Average,
Cgwaz0qkneHh-Gki1vxQfw,Villa Maria,Italian,$11-30,$11-30,"
                                67 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
URVhOYKR56ByddJMKhnEVA,Livorno Restaurant,Italian,$11-30,$11-30,,8,0,3,5,49,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,,Casual,Average,
5hg1AlAYlkI9CBD6bjR7HQ,Michael’s Porthole,"American (Traditional),Bars,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
ruJ843rzQTqXVPgFkDPKsQ,LB Social,"Wine Bars,American (New),Cocktail Bars",$31-60,$31-60,"
                                87 out of 100
                            ",4,2,8,12,66,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,,,"Casual, Trendy",Casual,Average,Background
C8GnG_viwJgm82VWpE6Xsg,Gino’s Long Beach,"Italian,Pizza",$11-30,$11-30,"
                                80 out of 100
                            ",30,24,28,64,70,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
nUjRGkmhuxNKr0IkUvOaZQ,Pop’s Seafood Shack & Grill,Seafood,$11-30,$11-30,"
                                55 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Valet,,Yes,No,,No,,Casual,Casual,Loud,
GHkB_07oqzmGNnwJ9NjqDQ,Don Juan,"Mexican,Seafood",$11-30,$11-30,"
                                84 out of 100
                            ",40,14,11,28,19,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
Y1sa4yQw8xXeiDaC0CN98Q,Il Luogo,Italian,$31-60,$31-60,"
                                86 out of 100
                            ",13,6,11,18,37,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,,Free,,,Casual,Loud,
L1gs262Sz476G9tOzuoJxg,Vetro Restaurant & Wine Bar,"Italian,Lounges",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot",,No,Yes,,Free,,Upscale,Dressy,Average,
vXYFa2qzppkGiOiVPrLwDQ,Don Peppe,"Italian,Desserts,Seafood",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,No,Beer & Wine Only,,Yes,,No,No,Street,,Yes,No,Yes,No,,Casual,Casual,Average,
uZdrmMSwaZRyx2iCBjZj5g,Ruffino Ristorante,"Italian,Seafood",$11-30,$11-30,,5,3,2,8,18,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
rI2AEfnQVvnFoWn2De96Qg,Saffron Restaurant,"Spanish,Mediterranean,Tapas/Small Plates",$11-30,$11-30,"
                                A
                            ",24,23,30,68,123,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,No,Free,,Intimate,Casual,Average,
MUYbGM2a38uhFbvhnFusYg,Prima Pasta & Cafe,"Italian,Pizza",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
Yu31-BeC27cVc76jgKV1jw,Lenny’s Clam Bar,"Seafood,Italian,Barbeque",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
o0fASE2gYWTYDECrXbnMNw,The Wharf Bar & Grill,"Pubs,American (Traditional),Seafood",$11-30,$11-30,,40,18,21,31,21,No,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,Juke Box
s4FX5HfMZw4yLd2Ik52jvw,Cuisine By Claudette,"French,Juice Bars & Smoothies,Cafes",$11-30,$11-30,"
                                A
                            ",3,1,8,11,74,Yes,No,,Yes,,,Yes,Street,,Yes,No,Yes,Free,,Casual,Casual,Average,
TvW_d7tEfrBk6E4GGBuMCQ,Gino’s Pizzeria & Restaurant,"Pizza,Italian,Salad",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
p4TYRKQ82N5Ntb6RPdLPMg,Bruno’s Ristorante,Italian,$11-30,$11-30,,8,8,8,23,98,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,No,,Classy,Casual,Average,
vez8vORuCz3r6T7leWs7Eg,Buffalo Wild Wings,"Chicken Wings,Sports Bars,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,Free,,Casual,,Loud,
LYCfvcHysSaJ4ItJiSTzCg,Mesita,"Mexican,Lounges",$11-30,$11-30,"
                                62 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Loud,
iJ4Xoehb0N8Npok-CYMwIQ,Burgerology,"Desserts,Burgers,Cocktail Bars",$11-30,$11-30,"
                                69 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Street,,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,
QMY7gfES9HQKahLcXHej9Q,Vulcano 081,"Pizza,Italian",$11-30,$11-30,"
                                82 out of 100
                            ",18,18,9,37,126,Yes,Full Bar,,Yes,,No,No,,,Yes,Yes,Yes,No,,Casual,Casual,Average,
IcfuecX_VxlJOU_F-hNDmQ,Cannon’s Blackthorn,"Irish,Pubs",$11-30,$11-30,"
                                71 out of 100
                            ",9,8,8,25,24,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Very Loud,
jBj7WM86VhCdM-59OcGPlg,The Village Raw Bar,"Seafood,Cocktail Bars",$31-60,$31-60,"
                                91 out of 100
                            ",9,3,3,7,47,Yes,Full Bar,,Yes,,No,No,"Street, Private Lot",,Yes,No,Yes,Free,,Casual,Casual,Average,
XyjYXZrxgx8s2DxxvO6Z1g,Copper Pot Chicken,"Chicken Wings,Bars,American (Traditional)",$11-30,$11-30,"
                                86 out of 100
                            ",8,6,12,24,31,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,Free,,,,Average,
unqRZFmKPzKJbT4WfOM_YQ,Chadwicks American Chop House & Bar,"American (New),Steakhouses,Seafood",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,"Casual, Classy",Casual,Average,
8mdWGn-6ResAMga3RuJOKA,Croxley’s Ale House - Rockville Centre,"Bars,American (New)",$11-30,$11-30,"
                                88 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,,Free,,Casual,Casual,Average,
O8hZJ5OLb0Aj4uEozrUg8g,Aperitif Bistro Wine Bar,French,$31-60,$31-60,"
                                73 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
OOqlvJmCYotjLAWglgB58A,Wayne French Kitchen,"Wine Bars,French",$11-30,$11-30,"
                                91 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,Yes,Free,,,,Average,
3XH2ZQZ73lJ0vFzbl7CH6A,Press 195,"American (New),Sandwiches,Diners",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,No,,Casual,,Average,
1mp4U8rDx2OoMAVK3qjBcQ,The Tavern by George Martin,"Steakhouses,Seafood,Cocktail Bars",$31-60,$31-60,,7,6,12,24,43,Yes,Full Bar,,Yes,,No,No,"Valet, Street",,Yes,Yes,Yes,Free,,Casual,Casual,Average,
5g7Kz9ffnv7t47oaomIlqA,Singh’s Roti Shop & Bar,"Chinese,Bars,Indian",Under $10,Under $10,"
                                A
                            ",28,16,43,65,40,Yes,Full Bar,,Yes,,No,No,Street,,Yes,No,Yes,No,,Casual,Casual,Loud,
oJj8ddQLqr-agpJI09Lofg,Dunns River Lounge,"Lounges,Caribbean",$11-30,$11-30,"
                                86 out of 100
                            ",34,18,32,87,102,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,"Casual, Intimate",Casual,Average,DJ
7D_IzMrbZyn5X4ZtFOkDDg,San Remo Ristorante Italiano,"Italian,Wine Bars,Seafood",$11-30,$11-30,"
                                67 out of 100
                            ",1,6,11,23,59,Yes,Full Bar,,Yes,,,No,"Valet, Street",,Yes,Yes,,Free,,"Romantic, Classy",Casual,Quiet,
7_t9wAHVmPIBgchCDSuAVg,Pico,"Mexican,Bars,Salad",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
UT6XAkivbekbPtUYE2ulcQ,Bonefish Grill,"Seafood,American (New),Cocktail Bars",$11-30,$11-30,,63,52,48,97,108,Yes,Full Bar,,No,,,Yes,,,Yes,Yes,,Free,,Casual,Casual,Average,
d61Ejg_qQGTATqh67c912g,O Lavrador,"Portuguese,Bars,Spanish",$11-30,$11-30,"
                                A
                            ",11,17,23,60,88,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
vGPfnRdwOdcghhlO1bkuTA,La Vie,French,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Garage,,Yes,No,,Free,,Casual,Casual,Average,
00_r4JxB_1n_pQnfHo4UGA,Bonbino’s Pizza & Restaurant,"Pizza,Italian,Seafood",Under $10,Under $10,"
                                90 out of 100
                            ",8,6,7,11,16,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
M3ynhjCXRL_aiqUEIx-iPw,Bigelow’s New England Fried Clams,Seafood,$11-30,$11-30,"
                                94 out of 100
                            ",14,17,28,99,233,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
QH4ppzc-HV1zqZjmERtB8A,Greek Corner,"Greek,Mediterranean",$11-30,$11-30,"
                                74 out of 100
                            ",33,15,15,37,29,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
1xgc4A0YJ_UphFYb09fFjA,Mia Halal Food,"Halal,Middle Eastern,Afghan",Under $10,Under $10,,0,0,0,0,0,Yes,No,,Yes,,No,No,Street,,Yes,Yes,,Free,,"Casual, Intimate",Casual,Average,
DbgNpmzjkU_l56a0uumw8Q,Applebee’s Grill + Bar,"American (Traditional),Sports Bars,Burgers",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,,,Yes,No,,Free,,Divey,Casual,Average,
UUgY7Jz762FtG4Luz-85ow,La Parma III Italian Restaurant,Italian,$31-60,$31-60,"
                                70 out of 100
                            ",12,10,8,17,39,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,,,Casual,Casual,Average,
VgXNaUKNFW2ibLU9LkuGjg,Lindenwood Diner & Restaurant,"Diners,American (New)",$11-30,$11-30,"
                                A
                            ",13,17,27,81,92,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,,Average,
qtkh3_3MRGkeTZ79g_n2vQ,King Umberto’s of Elmont,"Pizza,Italian",$11-30,$11-30,,7,10,19,75,210,Yes,Full Bar,,Yes,,,No,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
3m7HQ3sV8PN_ogpCDiRP9Q,Elena’s Restaurant 43,"Latin American,Spanish,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
daelr9o_gCtvJYdlGkRWcQ,Crazy Willy’s,"Bars,Latin American,Caribbean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,"Casual, Trendy",Casual,Average,DJ
Swq7fTxSpoTUY1UBk8oOKA,Caribbean Cabana,"Caribbean,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
667nhckPaLcJkaJOQRD5wA,Italian Affair Pizza & Restaurant,"Pizza,Sandwiches,Italian",Under $10,Under $10,"
                                64 out of 100
                            ",6,4,6,15,21,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,Free,,Casual,,Average,
VZAp9aV72BWhzd5FBIWLqg,Carmela’s Pizzeria & Restaurant,"Pizza,Italian",$11-30,$11-30,,12,4,4,18,22,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
S2_ULuVBE-LejxwZ_o8ifA,Il Cantone Cafe,Italian,$11-30,$11-30,"
                                84 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
3SNn7Alolg_WZAJhsOWkJw,The Greene Turtle Sports Bar and Grille,"Sports Bars,Burgers,American (Traditional)",$11-30,$11-30,"
                                80 out of 100
                            ",29,19,30,79,105,Yes,Full Bar,,Yes,,No,No,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
R-_XgceId6dfJdgXSlZETQ,Trattoria Lucia Restaurant,"Italian,Seafood,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
z-zXPW4_JIHWCSCwwbQLYg,Dani’s House of Pizza,"Pizza,Italian",Under $10,Under $10,"
                                A
                            ",137,64,89,215,334,Yes,Beer & Wine Only,,No,,No,No,Street,,Yes,No,,No,,Casual,Casual,Average,
YIFgTJUuihaHnEjWPSdABg,Austin’s Ale House,"Sports Bars,Steakhouses,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
DEBtWelTYeMA3dAaq8YhVA,Swing the Teapot,"Music Venues,American (New)",$11-30,$11-30,"
                                87 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
el5kWhX0cilopGHngk_i8g,Pizza Hut,"Pizza,Italian,Chicken Wings",$11-30,$11-30,"
                                A
                            ",32,8,2,6,5,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,No,,,,Average,
MfO-RVlhi9DjpB4KaEVxwg,Cara Mia Restaurant,Italian,$11-30,$11-30,"
                                A
                            ",6,6,14,47,99,Yes,Full Bar,,Yes,,No,No,"Street, Private Lot",,Yes,Yes,,No,,Casual,Casual,Average,
4Nlt6KYW4ME7YEgeHCzkXw,Park Place,"Bars,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Classy,Casual,Average,
5WMGy-lEcQPfLb3q7erS-Q,Acquista Trattoria,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,No,,Casual,Casual,Average,
daQQtUhxi823JSsQN11UpQ,LA CANDELA II,"Peruvian,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
bNPYPLuCjnRvRuL56otJiw,Don Tequila Urban Cantina,"Mexican,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Valet, Street",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
wRVSvTxBp62m0UEqRUUUJQ,Dee’s,"Pizza,Italian,American (Traditional)",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
